,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,ymd
21,"36,000",,1992,2016,창신동,창신쌍용1,7,6,79.87,,702,11110,8,,,201607
22,"35,000",,1992,2016,창신동,창신쌍용1,7,6,79.87,,702,11110,5,,,201607
23,"43,500",,1993,2016,창신동,창신쌍용2,7,7,115.53,,703,11110,2,,,201607
24,"40,000",,1992,2016,창신동,창신쌍용1,7,8,79.87,,702,11110,8,,,201607
25,"27,000",,1993,2016,창신동,창신쌍용2,7,8,54.7,,703,11110,2,,,201607
26,"30,800",,1993,2016,창신동,창신쌍용2,7,8,64.66,,703,11110,5,,,201607
27,"26,000",,1999,2016,창신동,덕산,7,12,59.28,,639-50,11110,5,,,201607
28,"36,400",,1992,2016,창신동,창신쌍용1,7,14,79.87,,702,11110,14,,,201607
29,"29,300",,1993,2016,창신동,창신쌍용2,7,16,54.7,,703,11110,8,,,201607
30,"40,000",,1992,2016,창신동,창신쌍용1,7,17,79.87,,702,11110,7,,,201607
31,"23,900",,1968,2016,창신동,동대문,7,18,28.8,,328-17,11110,3,,,201607
32,"40,700",,1999,2016,창신동,두산,7,18,59.95,,232,11110,11,,,201607
33,"23,000",,1966,2016,창신동,동대문,7,19,28.8,,328-17,11110,2,,,201607
34,"32,500",,1992,2016,창신동,창신쌍용1,7,22,54.7,,702,11110,4,,,201607
35,"33,300",,1992,2016,창신동,창신쌍용1,7,23,54.7,,702,11110,8,,,201607
36,"33,800",,1993,2016,창신동,창신쌍용2,7,24,79.87,,703,11110,1,,,201607
37,"23,000",,1996,2016,창신동,유성,7,25,59.85,,640-76,11110,2,,,201607
38,"25,000",,2002,2016,창신동,MID그린(6동),7,25,59.04,,601-7,11110,2,,,201607
39,"25,000",,1968,2016,창신동,동대문,7,26,28.8,,328-17,11110,2,,,201607
40,"41,500",,1999,2016,창신동,두산,7,27,59.95,,232,11110,12,,,201607
41,"22,900",,1968,2016,창신동,동대문,7,28,28.8,,328-17,11110,5,,,201607
42,"51,500",,1999,2016,창신동,두산,7,28,84.9,,232,11110,13,,,201607
43,"56,500",,1999,2016,창신동,두산,7,29,84.9,,232,11110,13,,,201607
44,"30,900",,1993,2016,창신동,창신쌍용2,7,30,64.66,,703,11110,6,,,201607
45,"13,000",,2013,2016,숭인동,종로중흥S클래스,7,7,19.466,,202-3,11110,12,,,201607
46,"11,500",,2013,2016,숭인동,종로유케이201,7,16,12.09,,201-11,11110,9,,,201607
47,"43,000",,2008,2016,숭인동,종로센트레빌,7,18,59.92,,2-1,11110,12,,,201607
48,"14,000",,2013,2016,숭인동,종로중흥S클래스,7,18,19.466,,202-3,11110,14,,,201607
49,"35,000",,1979,2016,숭인동,숭인상가,7,19,78.75,,204-11,11110,8,,,201607
50,"55,000",,2004,2016,숭인동,롯데캐슬천지인,7,21,84.95,,76,11110,24,,,201607
51,"58,600",,2008,2016,숭인동,종로센트레빌,7,21,114.67,,2-1,11110,3,,,201607
52,"53,000",,2008,2016,숭인동,종로센트레빌,7,21,84.92,,2-1,11110,7,,,201607
53,"7,800",,1971,2016,숭인동,동일상가,7,21,28.05,,232-29,11110,5,,,201607
54,"12,000",,2013,2016,숭인동,종로동광모닝스카이,7,22,15.855,,1421-1,11110,13,,,201607
55,"28,800",,2003,2016,숭인동,탑스빌,7,27,55.04,,178-76,11110,6,,,201607
56,"34,500",,1979,2016,숭인동,숭인상가,7,29,78.75,,204-11,11110,4,,,201607
57,"40,000",,2008,2016,숭인동,종로센트레빌,7,30,59.92,,2-1,11110,10,,,201607
58,"38,400",,1995,2016,교북동,동아,7,20,59.98,,101,11110,5,,,201607
59,"30,000",,1971,2016,행촌동,대성아파트,7,14,94.94,,41-1,11110,3,,,201607
60,"28,000",,1971,2016,행촌동,대성아파트,7,29,94.94,,41-1,11110,3,,,201607
61,"40,300",,1998,2016,평창동,삼성,7,22,84.98,,596,11110,12,,,201607
62,"75,000",,2008,2016,평창동,르트랑시망,7,22,133.77,,102,11110,5,,,201607
63,"30,500",,1998,2016,신영동,대아파크빌,7,17,59.22,,254,11110,8,,,201607
64,"63,950",,2000,2016,무악동,현대,7,1,114.9,,82,11110,12,,,201607
65,"65,000",,2015,2016,무악동,인왕산2차아이파크,7,1,84.068,,88,11110,15,,,201607
66,"62,000",,2015,2016,무악동,인왕산2차아이파크,7,1,84.068,,88,11110,11,,,201607
67,"52,790",,2000,2016,무악동,현대,7,7,84.92,,82,11110,1,,,201607
68,"62,250",,2008,2016,무악동,인왕산아이파크,7,9,84.858,,60,11110,9,,,201607
69,"49,990",,2000,2016,무악동,현대,7,9,84.92,,82,11110,1,,,201607
70,"64,600",,2008,2016,무악동,인왕산아이파크,7,13,84.858,,60,11110,9,,,201607
71,"84,700",,2008,2016,무악동,인왕산아이파크,7,20,114.931,,60,11110,12,,,201607
72,"58,990",,2000,2016,무악동,현대,7,22,84.92,,82,11110,17,,,201607
73,"54,500",,2008,2016,무악동,인왕산아이파크,7,23,59.993,,60,11110,13,,,201607
74,"64,450",,2000,2016,무악동,현대,7,25,114.9,,82,11110,14,,,201607
75,"54,970",,2000,2016,무악동,현대,7,25,84.92,,82,11110,4,,,201607
76,"74,500",,2008,2016,무악동,인왕산아이파크,7,29,114.931,,60,11110,5,,,201607
77,"71,700",,2008,2016,무악동,인왕산아이파크,7,30,84.858,,60,11110,11,,,201607
0,"106,500",,2008,2016,사직동,광화문스페이스본(101동~105동),8,11,160.85,,9,11110,5,,,201608
1,"103,500",,2008,2016,사직동,광화문스페이스본(101동~105동),8,16,146.92,,9,11110,13,,,201608
2,"106,500",,2008,2016,사직동,광화문스페이스본(101동~105동),8,31,160.85,,9,11110,5,,,201608
3,"34,000",,1981,2016,당주동,롯데미도파광화문빌딩,8,15,65.82,,145,11110,7,,,201608
4,"120,000",,2004,2016,내수동,경희궁의아침3단지,8,1,150.48,,72,11110,16,,,201608
5,"139,000",,2004,2016,내수동,경희궁의아침2단지,8,26,174.55,,71,11110,2,,,201608
6,"130,000",,2004,2016,내수동,경희궁의아침3단지,8,31,150.48,,72,11110,7,,,201608
7,"85,750",,2008,2016,견지동,대성스카이렉스,8,12,149.8,,110,11110,8,,,201608
8,"48,000",,1998,2016,익선동,운현신화타워,8,25,84.91,,30-6,11110,10,,,201608
9,"60,000",,2006,2016,인의동,효성쥬얼리시티,8,16,106.81,,48-2,11110,15,,,201608
10,"49,500",,2006,2016,인의동,효성쥬얼리시티,8,20,84.64,,48-2,11110,11,,,201608
11,"52,500",,2006,2016,인의동,효성쥬얼리시티,8,31,84.7,,48-2,11110,17,,,201608
12,"17,500",,2014,2016,연건동,이화에수풀,8,30,16.98,,195-10,11110,13,,,201608
13,"18,200",,2011,2016,충신동,CS타워,8,5,21.94,,62-2,11110,8,,,201608
14,"15,000",,1995,2016,명륜1가,방산아파트,8,20,32.53,,5-89,11110,2,,,201608
15,"65,000",,1995,2016,명륜2가,아남1,8,5,84.9,,4,11110,12,,,201608
16,"29,500",,1993,2016,창신동,창신쌍용2,8,2,54.7,,703,11110,9,,,201608
17,"35,800",,1993,2016,창신동,창신쌍용2,8,3,79.87,,703,11110,10,,,201608
18,"24,000",,1966,2016,창신동,동대문,8,4,28.8,,328-17,11110,5,,,201608
19,"33,000",,1992,2016,창신동,창신쌍용1,8,4,54.7,,702,11110,13,,,201608
20,"41,800",,1992,2016,창신동,창신쌍용1,8,6,106.62,,702,11110,1,,,201608
21,"31,850",,1993,2016,창신동,창신쌍용2,8,8,64.66,,703,11110,14,,,201608
22,"35,500",,1993,2016,창신동,창신쌍용2,8,10,79.87,,703,11110,14,,,201608
23,"29,000",,1993,2016,창신동,창신쌍용2,8,11,64.66,,703,11110,2,,,201608
24,"41,000",,1999,2016,창신동,두산,8,11,59.95,,232,11110,12,,,201608
25,"27,900",,1993,2016,창신동,창신쌍용2,8,13,54.7,,703,11110,3,,,201608
26,"20,950",,2002,2016,창신동,그린,8,15,44.6,,23-326,11110,4,,,201608
27,"50,900",,1999,2016,창신동,두산,8,16,84.9,,232,11110,13,,,201608
28,"37,800",,1992,2016,창신동,창신쌍용1,8,17,79.87,,702,11110,8,,,201608
29,"33,000",,1993,2016,창신동,창신쌍용2,8,18,64.66,,703,11110,4,,,201608
30,"46,300",,2003,2016,창신동,창신이수,8,20,84.5,,23-816,11110,8,,,201608
31,"52,000",,1999,2016,창신동,두산,8,29,84.9,,232,11110,8,,,201608
32,"47,500",,2006,2016,창신동,브라운스톤창신,8,30,84.81,,23-76,11110,6,,,201608
33,"35,000",,1993,2016,창신동,창신쌍용2,8,31,79.87,,703,11110,13,,,201608
34,"37,000",,1993,2016,창신동,창신쌍용2,8,31,79.87,,703,11110,9,,,201608
35,"52,800",,2009,2016,숭인동,종로청계힐스테이트,8,1,84.9478,,766,11110,13,,,201608
36,"23,000",,2000,2016,숭인동,숭인동105동(569-3),8,3,59.74,,569-3,11110,7,,,201608
37,"13,600",,2013,2016,숭인동,종로중흥S클래스,8,3,17.811,,202-3,11110,14,,,201608
38,"12,800",,2012,2016,숭인동,삼전솔하임2차,8,4,15,,296-19,11110,9,,,201608
39,"14,000",,2013,2016,숭인동,종로중흥S클래스,8,6,19.466,,202-3,11110,12,,,201608
40,"54,000",,2008,2016,숭인동,종로센트레빌,8,8,84.92,,2-1,11110,5,,,201608
41,"11,500",,2014,2016,숭인동,숭인한양LEEPS,8,9,12.78,,1421-2,11110,4,,,201608
42,"54,500",,2009,2016,숭인동,종로청계힐스테이트,8,9,84.9478,,766,11110,14,,,201608
43,"53,000",,2009,2016,숭인동,종로청계힐스테이트,8,10,84.9478,,766,11110,5,,,201608
44,"53,500",,2009,2016,숭인동,종로청계힐스테이트,8,11,84.9478,,766,11110,14,,,201608
45,"64,500",,2004,2016,숭인동,롯데캐슬천지인,8,12,111.73,,76,11110,14,,,201608
46,"45,000",,2008,2016,숭인동,종로센트레빌,8,13,59.92,,2-1,11110,7,,,201608
47,"43,500",,2009,2016,숭인동,종로청계힐스테이트,8,14,59.9426,,766,11110,2,,,201608
48,"24,500",,1998,2016,숭인동,하림빌라트,8,14,47.63,,473,11110,2,,,201608
49,"43,000",,2008,2016,숭인동,종로센트레빌,8,20,59.92,,2-1,11110,1,,,201608
50,"57,000",,2004,2016,숭인동,롯데캐슬천지인,8,23,84.95,,76,11110,23,,,201608
51,"14,000",,2013,2016,숭인동,종로중흥S클래스,8,24,19.466,,202-3,11110,13,,,201608
52,"13,550",,2013,2016,숭인동,종로중흥S클래스,8,24,17.811,,202-3,11110,13,,,201608
53,"54,500",,2009,2016,숭인동,종로청계힐스테이트,8,26,84.9478,,766,11110,14,,,201608
54,"13,000",,2013,2016,숭인동,종로동광모닝스카이,8,26,15.855,,1421-1,11110,14,,,201608
55,"12,100",,2013,2016,숭인동,종로아인스빌,8,27,12.15,,1392-1,11110,15,,,201608
56,"65,000",,2004,2016,숭인동,롯데캐슬천지인,8,27,112.54,,76,11110,15,,,201608
57,"12,400",,2013,2016,숭인동,종로동광모닝스카이,8,30,15.855,,1421-1,11110,13,,,201608
58,"39,800",,1995,2016,교북동,동아,8,17,59.98,,101,11110,8,,,201608
59,"11,000",,1971,2016,행촌동,대성아파트,8,10,30.28,,41-1,11110,6,,,201608
60,"14,300",,1971,2016,행촌동,대성아파트,8,19,45.39,,41-1,11110,5,,,201608
61,"39,500",,1998,2016,평창동,삼성,8,20,84.93,,596,11110,13,,,201608
62,"39,500",,1998,2016,평창동,삼성,8,26,84.98,,596,11110,9,,,201608
63,"37,500",,2004,2016,부암동,부암스카이뷰,8,13,81.08,,218-1,11110,1,,,201608
64,"38,500",,2004,2016,부암동,부암스카이뷰,8,20,81.08,,218-1,11110,4,,,201608
65,"54,990",,2000,2016,무악동,현대,8,1,84.92,,82,11110,11,,,201608
66,"65,990",,2000,2016,무악동,현대,8,3,114.9,,82,11110,12,,,201608
67,"85,500",,2008,2016,무악동,인왕산아이파크,8,8,114.931,,60,11110,13,,,201608
68,"62,000",,2015,2016,무악동,인왕산2차아이파크,8,9,84.27,,88,11110,10,,,201608
69,"56,490",,2000,2016,무악동,현대,8,10,84.92,,82,11110,6,,,201608
70,"69,500",,2008,2016,무악동,인왕산아이파크,8,12,84.858,,60,11110,16,,,201608
71,"65,000",,2008,2016,무악동,인왕산아이파크,8,14,84.858,,60,11110,3,,,201608
72,"57,900",,2000,2016,무악동,현대,8,16,84.92,,82,11110,23,,,201608
73,"40,990",,2000,2016,무악동,현대,8,18,60,,82,11110,12,,,201608
74,"64,750",,2000,2016,무악동,현대,8,20,114.9,,82,11110,4,,,201608
75,"68,000",,2008,2016,무악동,인왕산아이파크,8,20,84.858,,60,11110,12,,,201608
76,"54,400",,2000,2016,무악동,현대,8,21,84.92,,82,11110,1,,,201608
77,"77,000",,2008,2016,무악동,인왕산아이파크,8,22,114.931,,60,11110,8,,,201608
78,"72,000",,2008,2016,무악동,인왕산아이파크,8,22,84.858,,60,11110,12,,,201608
79,"119,000",,2008,2016,무악동,인왕산아이파크,8,24,157.289,,60,11110,15,,,201608
80,"70,700",,2008,2016,무악동,인왕산아이파크,8,26,84.858,,60,11110,9,,,201608
81,"52,400",,2000,2016,무악동,현대,8,27,84.92,,82,11110,8,,,201608
82,"69,000",,2008,2016,무악동,인왕산아이파크,8,27,84.858,,60,11110,13,,,201608
83,"41,990",,2000,2016,무악동,현대,8,27,60,,82,11110,1,,,201608
84,"40,490",,2000,2016,무악동,현대,8,28,60,,82,11110,7,,,201608
85,"109,000",,2008,2016,무악동,인왕산아이파크,8,29,157.289,,60,11110,10,,,201608
86,"60,000",,2008,2016,무악동,인왕산아이파크,8,29,84.858,,60,11110,4,,,201608
87,"51,990",,2000,2016,무악동,현대,8,30,84.92,,82,11110,1,,,201608
88,"59,500",,2008,2016,무악동,인왕산아이파크,8,31,84.858,,60,11110,1,,,201608
0,"108,500",,2008,2016,사직동,광화문스페이스본(101동~105동),9,2,131.44,,9,11110,12,,,201609
1,"90,000",,2008,2016,사직동,광화문스페이스본(101동~105동),9,9,108.07,,9,11110,9,,,201609
2,"115,000",,2008,2016,사직동,광화문스페이스본(101동~105동),9,22,160.85,,9,11110,12,,,201609
3,"108,000",,2008,2016,사직동,광화문스페이스본(101동~105동),9,23,159.01,,9,11110,1,,,201609
4,"102,500",,2008,2016,사직동,광화문스페이스본(101동~105동),9,24,158.99,,9,11110,8,,,201609
5,"88,000",,2008,2016,사직동,광화문스페이스본(101동~105동),9,29,94.51,,9,11110,5,,,201609
6,"43,500",,1983,2016,당주동,세종,9,28,91.68,,100,11110,2,,,201609
7,"121,000",,2004,2016,내수동,경희궁의아침3단지,9,5,150.48,,72,11110,12,,,201609
8,"138,000",,2004,2016,내수동,경희궁의아침2단지,9,20,174.55,,71,11110,4,,,201609
9,"93,500",,2003,2016,내수동,경희궁파크팰리스,9,27,103.77,,95,11110,15,,,201609
10,"26,800",,2003,2016,익선동,현대뜨레비앙,9,2,46.64,,55,11110,5,,,201609
11,"29,500",,1998,2016,익선동,운현신화타워,9,5,47.61,,30-6,11110,15,,,201609
12,"27,300",,2003,2016,익선동,현대뜨레비앙,9,6,46.64,,55,11110,5,,,201609
13,"55,000",,2006,2016,인의동,효성쥬얼리시티,9,2,98.39,,48-2,11110,15,,,201609
14,"62,000",,2006,2016,인의동,효성쥬얼리시티,9,13,98.39,,48-2,11110,9,,,201609
15,"25,003",,2015,2016,연지동,아르젠종로,9,9,18.02,,163-3,11110,12,,,201609
16,"62,700",,1995,2016,명륜2가,아남1,9,1,84.9,,4,11110,18,,,201609
17,"60,000",,1995,2016,명륜2가,아남1,9,2,84.9,,4,11110,15,,,201609
18,"64,800",,1995,2016,명륜2가,아남1,9,7,84.9,,4,11110,11,,,201609
19,"64,500",,1995,2016,명륜2가,아남1,9,10,84.9,,4,11110,16,,,201609
20,"47,000",,1993,2016,창신동,창신쌍용2,9,2,106.62,,703,11110,7,,,201609
21,"25,000",,1966,2016,창신동,동대문,9,4,28.8,,328-17,11110,2,,,201609
22,"32,700",,1973,2016,창신동,동대문맨션,9,6,83.83,,578-5,11110,6,,,201609
23,"37,400",,1993,2016,창신동,창신쌍용2,9,6,79.87,,703,11110,9,,,201609
24,"34,500",,1993,2016,창신동,창신쌍용2,9,7,79.87,,703,11110,6,,,201609
25,"24,300",,1968,2016,창신동,동대문,9,7,28.8,,328-17,11110,4,,,201609
26,"38,000",,1992,2016,창신동,창신쌍용1,9,8,79.87,,702,11110,10,,,201609
27,"54,000",,1999,2016,창신동,두산,9,13,84.9,,232,11110,11,,,201609
28,"34,500",,1993,2016,창신동,창신쌍용2,9,17,79.87,,703,11110,15,,,201609
29,"38,500",,1992,2016,창신동,창신쌍용1,9,19,79.87,,702,11110,10,,,201609
30,"36,800",,1993,2016,창신동,창신쌍용2,9,20,79.87,,703,11110,5,,,201609
31,"35,000",,1993,2016,창신동,창신쌍용2,9,20,79.87,,703,11110,3,,,201609
32,"24,500",,2002,2016,창신동,MID그린(5동),9,22,59.04,,601-4,11110,5,,,201609
33,"50,000",,2003,2016,창신동,창신이수,9,23,84.5,,23-816,11110,7,,,201609
34,"41,800",,1999,2016,창신동,두산,9,26,59.95,,232,11110,16,,,201609
35,"31,500",,1993,2016,창신동,창신쌍용2,9,27,64.66,,703,11110,4,,,201609
36,"38,800",,1992,2016,창신동,창신쌍용1,9,27,79.87,,702,11110,10,,,201609
37,"30,800",,1993,2016,창신동,창신쌍용2,9,29,64.66,,703,11110,4,,,201609
38,"40,500",,2003,2016,창신동,창신이수,9,30,68.06,,23-816,11110,17,,,201609
39,"44,900",,2008,2016,숭인동,종로센트레빌,9,1,59.92,,2-1,11110,5,,,201609
40,"13,000",,2014,2016,숭인동,삼전솔하임4차,9,3,15.09,,318-2,11110,11,,,201609
41,"59,500",,2008,2016,숭인동,종로센트레빌,9,5,114.67,,2-1,11110,4,,,201609
42,"18,400",,1997,2016,숭인동,오성,9,5,56.96,,888,11110,2,,,201609
43,"12,100",,2013,2016,숭인동,종로아인스빌,9,5,12.15,,1392-1,11110,15,,,201609
44,"41,500",,2008,2016,숭인동,종로센트레빌,9,6,59.92,,2-1,11110,1,,,201609
45,"50,000",,2008,2016,숭인동,종로센트레빌,9,7,84.92,,2-1,11110,1,,,201609
46,"65,900",,2004,2016,숭인동,롯데캐슬천지인,9,10,111.73,,76,11110,13,,,201609
47,"12,000",,2014,2016,숭인동,숭인한양LEEPS,9,12,12.78,,1421-2,11110,11,,,201609
48,"56,700",,2004,2016,숭인동,롯데캐슬천지인,9,17,84.95,,76,11110,18,,,201609
49,"52,800",,2008,2016,숭인동,종로센트레빌,9,19,84.92,,2-1,11110,8,,,201609
50,"13,200",,2012,2016,숭인동,삼전솔하임2차,9,20,15,,296-19,11110,7,,,201609
51,"13,800",,2013,2016,숭인동,종로중흥S클래스,9,21,19.466,,202-3,11110,7,,,201609
52,"57,000",,2009,2016,숭인동,종로청계힐스테이트,9,21,84.9478,,766,11110,6,,,201609
53,"12,700",,2013,2016,숭인동,종로동광모닝스카이,9,27,15.855,,1421-1,11110,15,,,201609
54,"64,000",,2008,2016,숭인동,종로센트레빌,9,28,114.67,,2-1,11110,11,,,201609
55,"46,200",,2009,2016,숭인동,종로청계힐스테이트,9,29,59.9426,,766,11110,9,,,201609
56,"58,000",,2004,2016,숭인동,롯데캐슬천지인,9,30,84.95,,76,11110,28,,,201609
57,"32,000",,1971,2016,행촌동,대성아파트,9,28,94.94,,41-1,11110,8,,,201609
58,"45,000",,2001,2016,평창동,롯데낙천대,9,1,84.82,,72,11110,1,,,201609
59,"28,000",,1998,2016,신영동,대아파크빌,9,13,59.22,,254,11110,3,,,201609
60,"30,800",,1998,2016,신영동,대아파크빌,9,19,59.22,,254,11110,11,,,201609
61,"31,650",,1998,2016,신영동,대아파크빌,9,24,59.22,,254,11110,6,,,201609
62,"65,500",,2008,2016,무악동,인왕산아이파크,9,1,84.858,,60,11110,4,,,201609
63,"64,000",,2008,2016,무악동,인왕산아이파크,9,2,84.858,,60,11110,7,,,201609
64,"65,450",,2000,2016,무악동,현대,9,2,114.9,,82,11110,19,,,201609
65,"66,950",,2000,2016,무악동,현대,9,3,114.9,,82,11110,9,,,201609
66,"71,000",,2008,2016,무악동,인왕산아이파크,9,3,84.858,,60,11110,9,,,201609
67,"41,980",,2000,2016,무악동,현대,9,3,60,,82,11110,8,,,201609
68,"60,000",,2008,2016,무악동,인왕산아이파크,9,3,84.858,,60,11110,1,,,201609
69,"55,970",,2000,2016,무악동,현대,9,3,84.92,,82,11110,13,,,201609
70,"40,980",,2000,2016,무악동,현대,9,8,60,,82,11110,10,,,201609
71,"65,000",,2008,2016,무악동,인왕산아이파크,9,8,84.858,,60,11110,2,,,201609
72,"71,000",,2008,2016,무악동,인왕산아이파크,9,10,114.931,,60,11110,1,,,201609
73,"51,470",,2000,2016,무악동,현대,9,10,84.92,,82,11110,5,,,201609
74,"66,700",,2008,2016,무악동,인왕산아이파크,9,12,84.858,,60,11110,14,,,201609
75,"53,990",,2000,2016,무악동,현대,9,12,84.92,,82,11110,6,,,201609
76,"66,700",,2000,2016,무악동,현대,9,13,114.9,,82,11110,3,,,201609
77,"81,000",,2008,2016,무악동,인왕산아이파크,9,19,114.931,,60,11110,12,,,201609
78,"59,886",,2000,2016,무악동,현대,9,21,84.92,,82,11110,12,,,201609
79,"125,000",,2008,2016,무악동,인왕산아이파크,9,23,157.289,,60,11110,12,,,201609
80,"55,500",,2008,2016,무악동,인왕산아이파크,9,23,59.993,,60,11110,6,,,201609
0,"84,000",,2008,2016,사직동,광화문스페이스본(101동~105동),10,1,94.51,,9,11110,7,,,201610
1,"110,000",,2008,2016,사직동,광화문스페이스본(101동~105동),10,1,160.85,,9,11110,8,,,201610
2,"109,000",,2008,2016,사직동,광화문스페이스본(101동~105동),10,7,146.92,,9,11110,4,,,201610
3,"116,000",,2008,2016,사직동,광화문스페이스본(101동~105동),10,7,159.01,,9,11110,8,,,201610
4,"136,500",,2008,2016,사직동,광화문스페이스본(101동~105동),10,10,160.85,,9,11110,8,,,201610
5,"102,000",,2008,2016,사직동,광화문스페이스본(106동),10,12,144.52,,9-1,11110,10,,,201610
6,"102,000",,2008,2016,사직동,광화문스페이스본(101동~105동),10,18,131.44,,9,11110,1,,,201610
